timestamp,app_name,minutes_away
2023-11-05 07:10:34,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:10:49,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:10:49,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:11:04,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:11:19,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:11:34,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:11:50,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:11:50,Task Switching,0
2023-11-05 07:11:50,Colaborar - TA2 - ALGORITMOS E PROGRAMAÇÃO ESTRUTURADA — Mozilla Firefox,0
2023-11-05 07:11:50,Comentários no LinkedIn. — Mozilla Firefox,0
2023-11-05 07:11:50,ChatGPT — Mozilla Firefox,0
2023-11-05 07:12:05,ChatGPT — Mozilla Firefox,0
2023-11-05 07:12:20,ChatGPT — Mozilla Firefox,0
2023-11-05 07:12:35,ChatGPT — Mozilla Firefox,0
2023-11-05 07:12:35,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:12:35,Task Switching,0
2023-11-05 07:12:51,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:13:06,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:13:21,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:13:21,Aula1.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:13:36,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:13:51,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:14:07,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:14:22,Aula2.c - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:14:22,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
2023-11-05 07:14:22,Visual Studio Code,0
2023-11-05 07:14:22,ChatGPT — Mozilla Firefox,0
2023-11-05 07:14:22,Task Switching,0
2023-11-05 07:14:37,Aula2.cpp - Anhanguera - Algoritmos e Programação Estruturada - Visual Studio Code,0
